DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2004-08-15	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/divideint.decTest
2004-08-16	2000-08-15	David Scherer	Lib/idlelib/autoexpand.py
2004-08-20	2003-04-29	Walter Dörwald	Lib/test/test_richcmp.py
2004-08-23	1999-07-10	Greg Ward	Lib/distutils/unixccompiler.py
2004-08-25	2002-11-22	Thomas Heller	PC/bdist_wininst/resource.h
2004-08-27	2001-03-22	Jeremy Hylton	Lib/symtable.py
2004-08-27	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/minus.decTest
2004-08-28	1998-09-14	Guido van Rossum	Tools/scripts/lfcr.py
2004-09-03	2004-09-03	Martin v. Löwis	PC/empty.c
2004-09-04	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/abs.decTest
2004-09-09	2004-10-13	Jim Fulton	Lib/test/test_doctest2.txt
2004-09-11	2004-08-06	Tim Peters	Lib/test/sample_doctest.py
2004-09-17	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/compare.decTest
2004-09-23	2002-08-09	Guido van Rossum	Tools/scripts/gprof2html.py
2004-09-26	2009-05-03	Gregory P. Smith	Tools/demo/mcast.py
2004-10-02	1996-07-30	Guido van Rossum	Include/sliceobject.h
2004-10-10	2003-02-06	Guido van Rossum	Lib/copyreg.py
2004-10-13	2000-02-17	Greg Ward	Lib/distutils/command/sdist.py
2004-10-14	2004-08-02	Anthony Baxter	Lib/test/pyclbr_input.py
2004-10-16	2001-01-25	Jeremy Hylton	Lib/test/test_scope.py
2004-10-17	2004-08-08	Tim Peters	Lib/test/doctest_aliases.py
2004-10-23	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/divide.decTest
2004-10-23	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/samequantum.decTest
2004-10-25	2004-08-29	Martin v. Löwis	Lib/test/test_difflib_expect.html
2004-10-27	2000-07-31	Tim Peters	Include/pymem.h
2004-10-27	2000-10-05	Mark Hammond	Python/dynload_win.c
2004-11-05	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/clamp.decTest
2004-11-07	1992-08-05	Guido van Rossum	Include/ceval.h
2004-11-13	2002-11-25	Jack Jansen	Mac/PythonLauncher/factorySettings.plist
2004-11-15	2003-04-24	Skip Montanaro	Lib/csv.py
2004-11-16	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/plus.decTest
2004-11-29	2006-05-27	Thomas Wouters	Python/mystrtoul.c
2004-11-30	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/min.decTest
2004-12-02	2000-08-15	David Scherer	Lib/idlelib/pathbrowser.py
2004-12-06	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/max.decTest
2004-12-06	2008-05-04	Guido van Rossum	Lib/getpass.py
2004-12-08	2000-12-13	Andrew M. Kuchling	Tools/demo/life.py
2004-12-14	2004-07-18	Hye-Shik Chang	Modules/cjkcodecs/mappings_jisx0213_pair.h
2004-12-19	2000-12-22	Andrew M. Kuchling	Include/py_curses.h
2004-12-22	2008-03-18	Guido van Rossum	Lib/test/test_strftime.py
2004-12-23	1998-09-14	Andrew M. Kuchling	Tools/scripts/crlf.py
2004-12-23	2002-04-14	Jack Jansen	Lib/test/test_univnewlines.py
2005-01-04	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/multiply.decTest
2005-01-12	2006-12-13	Thomas Wouters	Lib/test/test___future__.py
2005-01-13	2002-04-23	Barry Warsaw	Lib/test/test_isinstance.py
2005-01-13	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/rounding.decTest
2005-01-14	2004-08-06	Tim Peters	Lib/test/test_doctest.txt
2005-01-18	2002-07-11	Jeremy Hylton	Tools/demo/eiffel.py
2005-01-25	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/base.decTest
2005-01-26	2000-08-15	David Scherer	Lib/idlelib/stackviewer.py
2005-01-30	2007-05-02	Guido van Rossum	Lib/encodings/cp869.py
2005-01-31	1997-09-30	Guido van Rossum	Lib/mimetypes.py
2005-02-03	2000-06-27	Thomas Heller	Lib/distutils/command/bdist_wininst.py
2005-02-03	2003-04-15	Walter Dörwald	Lib/test/test_pwd.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp437.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp737.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp850.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp852.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp855.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp860.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp861.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp862.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp863.py
2005-02-03	2005-10-21	Guido van Rossum	Lib/encodings/cp865.py
2005-02-04	2005-10-21	Guido van Rossum	Lib/encodings/cp857.py
2005-02-05	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/quantize.decTest
2005-02-06	2005-10-21	Guido van Rossum	Lib/encodings/cp775.py
2005-02-06	2005-10-21	Guido van Rossum	Lib/encodings/cp864.py
2005-02-09	2000-03-10	Guido van Rossum	Include/unicodeobject.h
2005-02-11	2003-06-12	Kurt B. Kaiser	Lib/idlelib/CREDITS.txt
2005-02-26	2000-03-10	Guido van Rossum	Objects/unicodectype.c
2005-03-07	2003-04-18	Martin v. Löwis	Lib/encodings/idna.py
2005-03-08	2000-09-01	Barry Warsaw	Tools/i18n/msgfmt.py
2005-03-14	2001-07-11	Fredrik Lundh	Lib/xmlrpc/client.py
2005-03-15	1997-03-20	Guido van Rossum	Lib/keyword.py
2005-03-16	2004-08-04	Tim Peters	Lib/doctest.py
2005-03-21	2000-03-10	Guido van Rossum	Lib/encodings/__init__.py
2005-03-28	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/squareroot.decTest
2005-04-06	2002-02-11	Martin v. Löwis	Modules/expat/xmltok_impl.c
2005-04-22	1993-07-28	Guido van Rossum	Include/eval.h
2005-04-23	2004-05-31	Walter Dörwald	Lib/test/mapping_tests.py
2005-05-01	2002-05-26	Chui Tey	Lib/idlelib/debugobj_r.py
2005-05-02	2001-10-05	Fred Drake	Include/weakrefobject.h
2005-05-03	1994-01-26	Guido van Rossum	Misc/python.man
2005-05-03	2001-12-11	Tim Peters	Include/dictobject.h
2005-05-06	2000-03-31	Guido van Rossum	Modules/sre.h
2005-05-09	2001-08-08	Guido van Rossum	Lib/test/test_binop.py
2005-05-11	2005-03-20	Fred Drake	Lib/distutils/versionpredicate.py
2005-05-13	2001-01-13	Tim Peters	Lib/test/test_threadedtempfile.py
2005-05-15	2001-02-26	Tim Peters	Lib/__future__.py
2005-05-18	1998-12-22	Guido van Rossum	Lib/shlex.py
2005-05-28	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/tointegral.decTest
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/big5.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/cp932.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/cp949.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/cp950.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/euc_jisx0213.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/euc_jp.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/euc_kr.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/gb18030.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/gb2312.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/gbk.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/hz.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/johab.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/shift_jis.py
2005-05-31	2006-04-21	Thomas Wouters	Lib/encodings/shift_jisx0213.py
2005-06-05	2001-12-03	Tim Peters	Python/mysnprintf.c
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp.py
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp_1.py
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp_2.py
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp_3.py
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp_ext.py
2005-06-05	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_kr.py
2005-06-07	1995-08-10	Guido van Rossum	Lib/dbm/dumb.py
2005-06-08	2001-04-20	Guido van Rossum	Objects/iterobject.c
2005-06-10	2005-10-21	Guido van Rossum	Lib/encodings/cp866.py
2005-06-11	2002-04-28	Tim Peters	Include/objimpl.h
2005-06-18	1999-06-25	Fred Drake	Lib/sched.py
2005-06-18	2001-08-02	Guido van Rossum	Objects/funcobject.c
2005-06-20	1997-05-02	Guido van Rossum	Include/Python.h
2005-06-20	2004-06-15	Fred Drake	Lib/distutils/tests/test_install_scripts.py
2005-07-03	1994-08-19	Guido van Rossum	Tools/scripts/pathfix.py
2005-07-14	2003-08-30	Raymond Hettinger	Lib/test/test_structseq.py
2005-07-15	2003-01-03	Andrew M. Kuchling	Lib/distutils/command/register.py
2005-07-25	2006-04-21	Walter Dörwald	Lib/encodings/utf_16.py
2005-07-28	2008-10-02	Guido van Rossum	Lib/posixpath.py
2005-07-31	2006-04-21	Thomas Wouters	Lib/encodings/big5hkscs.py
2005-07-31	2006-04-21	Thomas Wouters	Lib/encodings/euc_jis_2004.py
2005-07-31	2006-04-21	Thomas Wouters	Lib/encodings/iso2022_jp_2004.py
2005-07-31	2006-04-21	Thomas Wouters	Lib/encodings/shift_jis_2004.py
2005-08-02	2002-11-30	Greg Ward	Modules/ossaudiodev.c
2005-08-02	2003-04-25	Walter Dörwald	Lib/test/test_bool.py
2005-08-20	2007-04-27	Guido van Rossum	Lib/test/test_getopt.py
2005-09-01	2002-02-11	Martin v. Löwis	Modules/expat/xmltok.h
2005-09-05	2008-04-05	Martin v. Löwis	Programs/python.c
2005-09-15	2004-05-31	Martin v. Löwis	Lib/http/cookiejar.py
2005-09-21	2001-10-05	Fred Drake	Objects/weakrefobject.c
2005-09-23	1999-12-20	Guido van Rossum	Python/dynload_shlib.c
2005-10-02	2005-10-02	Neal Norwitz	Lib/test/bad_coding.py
2005-10-16	2004-06-21	Fred Drake	Lib/distutils/tests/test_build_scripts.py
2005-10-20	2003-05-02	Raymond Hettinger	Objects/dictnotes.txt
2005-10-25	2005-10-25	Marc-André Lemburg	Tools/unicode/python-mappings/CP1140.TXT
2005-10-25	2005-10-25	Marc-André Lemburg	Tools/unicode/python-mappings/KOI8-U.TXT
2005-10-25	2005-10-25	Marc-André Lemburg	Tools/unicode/python-mappings/TIS-620.TXT
2005-10-28	2013-07-27	Guido van Rossum	Python/frozenmain.c
2005-10-29	2002-02-11	Martin v. Löwis	Modules/expat/xmlrole.h
2005-10-31	2001-02-28	Jeremy Hylton	Lib/test/test_global.py
2005-11-01	2007-05-02	Guido van Rossum	Lib/stringprep.py
2005-11-02	1999-03-26	Guido van Rossum	Lib/test/test_userdict.py
2005-11-05	2005-10-25	Marc-André Lemburg	Tools/unicode/Makefile
2005-11-09	1997-02-14	Guido van Rossum	Include/pyfpe.h
2005-11-09	2001-05-18	Guido van Rossum	Lib/html/parser.py
2005-11-19	2017-10-24	Fredrik Lundh	Modules/sre_constants.h
2005-11-24	2000-09-30	Greg Ward	Lib/distutils/util.py
2005-11-25	2003-01-25	Martin v. Löwis	Lib/test/test_minidom.py
2005-11-25	2004-07-01	Raymond Hettinger	Lib/test/decimaltestdata/testall.decTest
2005-11-26	2003-12-03	Mark Hammond	Lib/test/test_unicode_file.py
2005-12-02	2016-12-08	Guido van Rossum	Python/modsupport.c
2005-12-11	2003-11-16	Raymond Hettinger	Lib/test/test_set.py
2005-12-12	2001-10-18	Guido van Rossum	Include/structseq.h
2005-12-14	2000-08-15	David Scherer	Lib/idlelib/pyparse.py
2005-12-15	2010-11-20	Marc-André Lemburg	Lib/test/test_charmapcodec.py
2005-12-18	1997-09-26	Guido van Rossum	Lib/rlcompleter.py
2005-12-20	2008-05-17	Georg Brandl	Lib/tkinter/simpledialog.py
2005-12-20	2019-06-02	Tim Peters	Lib/test/test_pow.py
2005-12-21	2004-05-19	Raymond Hettinger	Lib/test/test_genexps.py
2006-01-03	1998-01-29	Guido van Rossum	Lib/smtplib.py
2006-01-08	2010-04-23	Guido van Rossum	Modules/syslogmodule.c
2006-01-19	2005-10-21	Marc-André Lemburg	Tools/unicode/listcodecs.py
2006-01-25	2005-08-24	Georg Brandl	Tools/scripts/pysource.py
2006-01-26	2005-12-17	Neal Norwitz	Lib/test/test_exception_variations.py
2006-01-27	2000-08-15	Kurt B. Kaiser	Lib/idlelib/pyshell.py
2006-01-31	2003-02-04	Tim Peters	Lib/test/test_copyreg.py
2006-02-01	2000-08-19	Andrew M. Kuchling	Lib/http/cookies.py
2006-02-08	2006-02-08	Armin Rigo	Modules/rotatingtree.c
2006-02-10	1990-10-14	Guido van Rossum	Include/object.h
2006-02-12	2006-02-08	Armin Rigo	Modules/rotatingtree.h
2006-02-21	2006-12-13	Thomas Wouters	Lib/test/test_openpty.py
2006-02-22	2004-06-06	Neal Norwitz	Misc/README.valgrind
2006-02-22	2010-07-30	Georg Brandl	Lib/pdb.py
2006-02-28	2003-04-15	Walter Dörwald	Lib/test/test_grp.py
2006-03-08	2006-03-08	Thomas Heller	Lib/ctypes/macholib/__init__.py
2006-03-08	2006-03-08	Thomas Heller	Lib/ctypes/macholib/dylib.py
2006-03-08	2006-03-08	Thomas Heller	Lib/ctypes/macholib/fetch_macholib
2006-03-08	2006-03-08	Thomas Heller	Lib/ctypes/macholib/fetch_macholib.bat
2006-03-08	2006-03-08	Thomas Heller	Lib/ctypes/macholib/framework.py
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/_ctypes_test.h
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/ctypes_dlfcn.h
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/darwin/LICENSE
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/darwin/README
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/darwin/README.ctypes
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/darwin/dlfcn.h
2006-03-08	2006-03-08	Thomas Heller	Modules/_ctypes/darwin/dlfcn_simple.c
2006-03-08	2009-07-15	Guido van Rossum	Modules/arraymodule.c
2006-03-09	2008-05-26	Georg Brandl	Lib/xmlrpc/server.py
2006-03-15	2000-03-31	Fred Drake	Modules/pyexpat.c
2006-03-16	2003-02-13	Walter Dörwald	Lib/test/test_userlist.py
2006-03-21	2006-02-28	Neal Norwitz	Lib/test/leakers/README.txt
2006-03-21	2006-03-02	Tim Peters	Include/pyarena.h
2006-03-27	2001-01-20	Skip Montanaro	Lib/urllib/robotparser.py
2006-03-31	2011-06-19	Andrew M. Kuchling	Lib/curses/__init__.py
2006-04-02	2003-05-29	Greg Ward	Lib/test/test_ossaudiodev.py
2006-04-03	2002-12-16	Tim Peters	Include/datetime.h
2006-04-04	2003-01-27	Tim Peters	Lib/pickletools.py
2006-04-10	2001-01-07	Tim Peters	Lib/test/test_bufio.py
2006-04-10	2003-03-20	Skip Montanaro	Modules/_csv.c
2006-04-21	2006-04-21	Thomas Wouters	Lib/test/empty.vbs
2006-04-21	2006-04-21	Thomas Wouters	Lib/test/leakers/test_ctypes.py
2006-04-26	2018-01-06	Guido van Rossum	Python/pyfpe.c
2006-04-27	2015-03-04	Guido van Rossum	Lib/linecache.py
2006-05-01	2007-08-24	Collin Winter	Lib/test/test_pkg.py
2006-05-02	2002-08-04	Guido van Rossum	Parser/tokenizer.c
2006-05-02	2005-12-12	Fredrik Lundh	Lib/xml/etree/__init__.py
2006-05-07	2008-05-04	Christian Heimes	Mac/PythonLauncher/doscript.m
2006-05-11	2002-12-08	Martin v. Löwis	Lib/test/test_shelve.py
2006-05-13	2001-06-23	Tim Peters	Lib/test/test_generators.py
2006-05-18	2004-04-28	Walter Dörwald	Lib/test/test_colorsys.py
2006-05-18	2005-10-21	Marc-André Lemburg	Lib/encodings/mac_arabic.py
2006-05-19	2004-07-18	Hye-Shik Chang	Modules/cjkcodecs/_codecs_iso2022.c
2006-05-22	2002-06-07	Greg Ward	Lib/textwrap.py
2006-05-22	2007-09-19	Thomas Wouters	Lib/test/decimaltestdata/add.decTest
2006-05-26	2004-09-24	Johannes Gijsbers	Lib/test/test_unpack.py
2006-05-27	2006-05-27	Thomas Wouters	Mac/Icons/ReadMe.txt
2006-05-27	2006-05-27	Thomas Wouters	Mac/PythonLauncher/English.lproj/PreferenceWindow.nib/classes.nib
2006-05-27	2006-05-27	Thomas Wouters	Mac/PythonLauncher/English.lproj/PreferenceWindow.nib/info.nib
2006-05-27	2006-05-27	Thomas Wouters	PC/errmap.mak
2006-05-31	1997-09-28	Guido van Rossum	Modules/errnomodule.c
2006-05-31	2003-04-19	Martin v. Löwis	Lib/test/test_stringprep.py
2006-06-01	2006-03-08	Thomas Heller	Lib/ctypes/test/test_array_in_pointer.py
2006-06-07	2006-03-08	Thomas Heller	Lib/ctypes/test/test_incomplete.py
2006-06-10	2006-04-21	Thomas Wouters	Lib/test/leakers/test_selftype.py
2006-06-13	2003-12-08	Walter Dörwald	Lib/test/list_tests.py
2006-06-23	2007-12-11	Guido van Rossum	Objects/classobject.c
2006-06-24	2000-08-15	David Scherer	Lib/idlelib/delegator.py
2006-07-01	2004-01-17	Hye-Shik Chang	Modules/cjkcodecs/multibytecodec.h
2006-07-02	2006-01-11	Neal Norwitz	Lib/test/crashers/recursive_call.py
2006-07-04	2006-04-21	Thomas Wouters	Lib/sqlite3/__init__.py
2006-07-06	2015-04-17	Guido van Rossum	Modules/_gdbmmodule.c
2006-07-11	2004-01-17	Hye-Shik Chang	Lib/test/test_codecmaps_jp.py
2006-07-11	2006-01-08	Martin v. Löwis	Lib/encodings/utf_8_sig.py
2006-07-14	2007-10-30	Guido van Rossum	Objects/fileobject.c
2006-07-25	2002-08-09	Guido van Rossum	Objects/tupleobject.c
2006-08-03	2014-04-15	Guido van Rossum	Include/opcode.h
2006-08-03	2019-04-29	Guido van Rossum	Python/frozen.c
2006-08-04	2005-10-21	Marc-André Lemburg	Tools/unicode/comparecodecs.py
2006-08-07	2006-04-21	Thomas Wouters	Lib/ctypes/test/test_unaligned_structures.py
2006-08-11	2006-08-11	Thomas Wouters	Misc/README.coverity
2006-08-12	2002-02-11	Martin v. Löwis	Modules/expat/ascii.h
2006-08-20	2003-12-08	Walter Dörwald	Lib/test/seq_tests.py
2006-08-20	2014-11-10	Guido van Rossum	Modules/fcntlmodule.c
2006-08-21	2006-06-08	Thomas Wouters	Lib/test/test_doctest4.txt
2006-08-22	2006-02-28	Jeremy Hylton	Python/pyarena.c
2006-08-22	2006-08-11	Thomas Wouters	Lib/test/crashers/gc_inspection.py
2006-08-24	2002-08-01	Tim Peters	Objects/listobject.c
2006-08-25	2007-05-02	Guido van Rossum	Lib/test/bad_coding2.py
2006-08-26	2006-04-21	Thomas Wouters	Lib/distutils/command/install_egg_info.py
2006-08-27	2001-07-19	Fred Drake	Lib/test/test_reprlib.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp037.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1006.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1026.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1250.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1251.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1252.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1253.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1254.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1255.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1256.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1257.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1258.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp424.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp500.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp856.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp874.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/cp875.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_10.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_13.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_14.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_15.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_2.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_3.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_4.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_5.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_6.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_7.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_8.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_9.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/koi8_r.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/mac_cyrillic.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/mac_greek.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/mac_iceland.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/mac_roman.py
2006-09-04	2007-05-02	Guido van Rossum	Lib/encodings/mac_turkish.py
2006-09-05	2007-05-02	Guido van Rossum	Lib/encodings/iso8859_1.py
2006-09-08	2006-03-05	Martin v. Löwis	Lib/msilib/schema.py
2006-09-08	2007-08-18	Guido van Rossum	Objects/abstract.c
2006-09-08	2011-10-12	Victor Stinner	Lib/test/test_select.py
2006-09-10	2002-04-26	Guido van Rossum	Lib/test/test_enumerate.py
2006-09-11	1995-08-07	Jack Jansen	Modules/binascii.c
2006-09-13	2006-04-21	Thomas Wouters	Modules/_sqlite/cache.h
2006-09-15	2006-04-21	Thomas Wouters	Tools/unicode/gencjkcodecs.py
2006-09-19	2002-08-12	Mark Hammond	Include/pyerrors.h
2006-09-19	2008-03-18	Christian Heimes	Lib/test/test_errno.py
2006-09-23	2006-08-11	Thomas Wouters	Modules/expat/pyexpatns.h
2006-09-27	2006-04-21	Thomas Wouters	Lib/sqlite3/dbapi2.py
2006-09-29	2005-08-24	Georg Brandl	Tools/scripts/findnocoding.py
2006-09-30	2006-05-27	Thomas Wouters	Mac/PythonLauncher/Info.plist.in
2006-10-01	2006-03-08	Thomas Heller	Lib/ctypes/test/test_simplesubclasses.py
2006-10-03	2000-08-15	David Scherer	Lib/idlelib/percolator.py
2006-10-04	2001-02-02	Jeremy Hylton	Include/symtable.h
2006-10-04	2007-05-02	Guido van Rossum	Lib/encodings/cp1140.py
2006-10-08	2006-03-13	Thomas Heller	Lib/ctypes/test/test_repr.py
2006-10-09	2004-06-15	Fred Drake	Lib/distutils/tests/__init__.py
2006-10-13	2006-04-21	Thomas Wouters	Modules/_sqlite/microprotocols.h
2006-10-15	2006-04-21	Thomas Wouters	Modules/_sqlite/row.h
2006-10-20	2001-02-27	Jeremy Hylton	Python/future.c
2006-10-20	2006-04-21	Thomas Wouters	Modules/_sqlite/prepare_protocol.h
2006-10-23	2004-01-17	Hye-Shik Chang	Lib/test/test_codecencodings_tw.py
2006-10-30	2015-05-03	Serhiy Storchaka	Modules/_tkinter.c
2006-11-06	1993-07-28	Antoine Pitrou	Include/intrcheck.h
2006-11-07	2003-02-06	Guido van Rossum	Lib/test/test_copy.py
2006-11-08	2006-03-08	Thomas Heller	Lib/ctypes/test/test_init.py
2006-11-09	2003-02-21	Walter Dörwald	Lib/test/string_tests.py
2006-11-10	2009-08-02	Frank Wierzbicki	Lib/test/test_codeop.py
2006-11-11	2006-03-05	Martin v. Löwis	Lib/msilib/__init__.py
2006-11-14	2002-07-19	Brett Cannon	Lib/_strptime.py
2006-11-16	2000-08-23	Tim Peters	Lib/test/autotest.py
2006-11-16	2005-11-18	Kurt B. Kaiser	Lib/idlelib/multicall.py
2006-11-17	2007-05-02	Guido van Rossum	Lib/encodings/koi8_u.py
2006-11-18	2002-02-11	Steven M. Gava	Lib/idlelib/config-keys.def
2006-11-20	2006-05-27	Thomas Wouters	Lib/test/test_importlib/threaded_import_hangers.py
2006-11-27	2006-03-08	Thomas Heller	Lib/ctypes/test/test_functions.py
2006-12-03	2006-03-01	Brett Cannon	Lib/test/test_baseexception.py
2006-12-04	2004-07-18	Hye-Shik Chang	Lib/test/test_codecmaps_hk.py
2006-12-07	2006-08-11	Thomas Wouters	Lib/wsgiref/__init__.py
2006-12-12	2004-07-14	Jim Fulton	Lib/_threading_local.py
2006-12-12	2005-03-20	Fred Drake	Lib/distutils/tests/test_versionpredicate.py
2006-12-13	2006-12-13	Thomas Wouters	Lib/test/crashers/infinite_loop_re.py
