DATE(MEAN)	DATE(MODE)	WHO(MODE)	PATH
2017-11-01	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/basic/generate-arphrd-list.sh
2017-11-02	2016-04-29	Yu Watanabe	src/network/test-networkd-conf.c
2017-11-04	2016-12-13	Lennart Poettering	src/shared/volatile-util.c
2017-11-04	2019-05-10	Yu Watanabe	src/network/netdev/bridge.h
2017-11-04	2019-09-25	Zbigniew Jędrzejewski-Szmek	src/test/test-arphrd-list.c
2017-11-05	2016-05-26	Djalal Harouni	src/nspawn/nspawn-seccomp.h
2017-11-06	2017-04-05	Zbigniew Jędrzejewski-Szmek	man/meson.build
2017-11-06	2017-10-26	Lennart Poettering	test/units/testsuite-17.sh
2017-11-07	2014-08-06	Yu Watanabe	src/network/networkd-link.h
2017-11-08	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/basic/meson.build
2017-11-08	2017-10-02	Zbigniew Jędrzejewski-Szmek	hwdb.d/ids_parser.py
2017-11-09	2016-01-05	Lennart Poettering	src/shared/resolve-util.h
2017-11-10	2016-01-25	Lennart Poettering	src/basic/ordered-set.c
2017-11-11	2013-11-24	Yu Watanabe	src/network/networkd-network.c
2017-11-11	2017-11-11	Yu Watanabe	test/test-execute/exec-systemcallerrornumber-number.service
2017-11-11	2017-11-11	Yu Watanabe	test/test-execute/exec-systemcallfilter-with-errno-name.service
2017-11-11	2017-11-11	Yu Watanabe	test/test-execute/exec-systemcallfilter-with-errno-number.service
2017-11-11	2018-07-31	Zbigniew Jędrzejewski-Szmek	src/resolve/resolved-etc-hosts.h
2017-11-11	2019-03-07	Zbigniew Jędrzejewski-Szmek	src/kernel-install/50-depmod.install
2017-11-13	2017-11-13	Zbigniew Jędrzejewski-Szmek	po/its/polkit.its
2017-11-13	2017-11-13	Zbigniew Jędrzejewski-Szmek	po/its/polkit.loc
2017-11-13	2018-01-27	Zbigniew Jędrzejewski-Szmek	src/test/test-hashmap.c
2017-11-16	2017-07-17	Lennart Poettering	src/journal/journald-context.c
2017-11-17	2020-10-15	Peter Hutterer	hwdb.d/60-evdev.hwdb
2017-11-18	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/nspawn/meson.build
2017-11-19	2016-03-01	Zbigniew Jędrzejewski-Szmek	src/test/test-sizeof.c
2017-11-19	2020-08-24	Viktar Vauchkevich	po/be@latin.po
2017-11-20	2016-01-31	Evgeny Vereshchagin	test/units/testsuite-06.sh
2017-11-20	2020-04-05	Marcel Holtmann	hwdb.d/20-bluetooth-vendor-product.hwdb
2017-11-22	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/resolve/meson.build
2017-11-23	2017-05-12	Patrik Flykt	src/systemd/sd-radv.h
2017-11-25	2017-09-05	Zbigniew Jędrzejewski-Szmek	units/remote-cryptsetup.target
2017-11-26	2016-12-12	Lennart Poettering	src/test/test-proc-cmdline.c
2017-11-26	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/udev/meson.build
2017-11-29	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/libudev/meson.build
2017-11-29	2017-05-25	Timothée Ravier	test/test-execute/exec-inaccessiblepaths-sys.service
2017-11-29	2020-01-16	Zbigniew Jędrzejewski-Szmek	man/standard-conf.xml
2017-12-03	2014-03-07	Lennart Poettering	docs/BOOT_LOADER_SPECIFICATION.md
2017-12-03	2016-02-03	Yu Watanabe	src/boot/efi/measure.h
2017-12-04	2015-10-26	Lennart Poettering	src/basic/stat-util.h
2017-12-04	2017-08-31	Michal Sekletar	units/getty-pre.target
2017-12-05	2017-12-05	Lennart Poettering	test/test-execute/exec-group-nogroup.service
2017-12-05	2020-08-24	Weblate	po/sv.po
2017-12-06	2017-12-06	Yu Watanabe	test/test-execute/exec-cpuaffinity1.service
2017-12-06	2017-12-06	Yu Watanabe	test/test-execute/exec-cpuaffinity2.service
2017-12-06	2017-12-06	Yu Watanabe	test/test-execute/exec-cpuaffinity3.service
2017-12-07	2017-12-06	Zbigniew Jędrzejewski-Szmek	tools/find-build-dir.sh
2017-12-10	2017-06-27	Michal Suchanek	src/udev/generate-keyboard-keys-gperf.sh
2017-12-10	2017-12-24	bleep_blop	src/basic/generate-af-list.sh
2017-12-10	2018-03-02	Zbigniew Jędrzejewski-Szmek	tools/hwdb-update.sh
2017-12-11	2017-10-11	Lennart Poettering	src/basic/unit-def.c
2017-12-12	2017-01-27	Franck Bui	test/TEST-15-DROPIN/test.sh
2017-12-14	2017-12-14	Daniel Black	test/TEST-16-EXTEND-TIMEOUT/Makefile
2017-12-15	2015-09-19	Muhammet Kara	po/tr.po
2017-12-15	2016-01-05	Lennart Poettering	src/shared/resolve-util.c
2017-12-15	2018-02-08	Lennart Poettering	src/basic/hash-funcs.c
2017-12-15	2018-04-26	Lennart Poettering	src/basic/conf-files.h
2017-12-16	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/journal-remote/meson.build
2017-12-16	2017-10-04	Dmitry Rozhkov	src/resolve/resolved-dnssd.h
2017-12-18	2017-10-02	Zbigniew Jędrzejewski-Szmek	hwdb.d/pci.ids
2017-12-20	2018-12-12	Lennart Poettering	man/sd_bus_process.xml
2017-12-22	2014-08-01	Lennart Poettering	src/resolve/resolved-bus.h
2017-12-22	2017-12-22	Lennart Poettering	coccinelle/exit-0.cocci
2017-12-23	2017-12-23	Yu Watanabe	src/shared/generate-ip-protocol-list.sh
2017-12-23	2019-05-10	Susant Sahani	src/network/netdev/bridge.c
2017-12-25	2014-10-01	Zbigniew Jędrzejewski-Szmek	src/test/test-set.c
2017-12-25	2017-05-12	Patrik Flykt	src/libsystemd-network/sd-radv.c
2017-12-26	2017-10-11	Lennart Poettering	src/basic/unit-def.h
2017-12-26	2019-07-22	Lennart Poettering	src/random-seed/random-seed.c
2017-12-27	2016-06-01	Tobias Jungel	src/network/networkd-brvlan.h
2017-12-29	2017-09-08	Felipe Sateler	src/sulogin-shell/sulogin-shell.c
2017-12-30	2017-12-05	Yu Watanabe	test/test-execute/exec-bindpaths.service
2017-12-30	2018-02-15	Yu Watanabe	src/test/test-mount-util.c
2017-12-30	2020-04-07	Zbigniew Jędrzejewski-Szmek	man/systemd-machined.service.xml
2017-12-31	2017-04-13	Zbigniew Jędrzejewski-Szmek	tools/check-help.sh
2017-12-31	2017-12-01	Zbigniew Jędrzejewski-Szmek	src/test/test-systemd-tmpfiles.py
2017-12-31	2020-08-24	Weblate	po/el.po
2018-01-05	2018-01-05	Lennart Poettering	coccinelle/enotsup.cocci
2018-01-05	2020-06-03	Yu Watanabe	src/libsystemd-network/network-internal.h
2018-01-07	2016-09-14	Susant Sahani	src/network/netdev/vcan.c
2018-01-08	2020-08-06	Lennart Poettering	src/core/namespace.h
2018-01-09	2017-10-02	Zbigniew Jędrzejewski-Szmek	hwdb.d/acpi_id_registry.html
2018-01-10	2017-11-18	Zbigniew Jędrzejewski-Szmek	network/99-default.link
2018-01-10	2017-12-14	Daniel Black	test/units/testsuite-16.sh
2018-01-11	2016-04-20	Lennart Poettering	src/shared/bus-unit-util.c
2018-01-11	2017-12-29	Yu Watanabe	src/shared/securebits-util.h
2018-01-11	2018-01-11	Marek Čermák	travis-ci/.dockerignore
2018-01-11	2018-01-11	Marek Čermák	travis-ci/tools/get-coverity.sh
2018-01-11	2019-06-06	Lennart Poettering	src/core/show-status.h
2018-01-14	2018-01-14	Jonathan Rudenberg	src/fuzz/fuzz-dns-packet.options
2018-01-15	2017-04-05	Zbigniew Jędrzejewski-Szmek	man/rules/meson.build
2018-01-16	2016-12-27	Lennart Poettering	src/test/test-seccomp.c
2018-01-18	2017-11-23	Zbigniew Jędrzejewski-Szmek	units/user/systemd-tmpfiles-clean.timer
2018-01-19	2017-11-07	Shawn Landden	src/shared/tomoyo-util.c
2018-01-19	2017-12-15	Lennart Poettering	src/libsystemd/sd-bus/test-bus-watch-bind.c
2018-01-20	2017-10-04	Dmitry Rozhkov	src/resolve/resolved-dnssd.c
2018-01-20	2018-01-20	Jonathan Rudenberg	src/fuzz/fuzz-dhcp-server.options
2018-01-21	2018-01-01	Yu Watanabe	src/core/dbus-util.h
2018-01-22	2017-04-10	Zbigniew Jędrzejewski-Szmek	tools/meson-make-symlink.sh
2018-01-22	2017-04-25	Susant Sahani	src/network/netdev/geneve.h
2018-01-23	2017-04-05	Zbigniew Jędrzejewski-Szmek	meson_options.txt
2018-01-24	2018-01-24	Lennart Poettering	coccinelle/o-ndelay.cocci
2018-01-24	2018-01-24	Michael Vogt	test/test-sysusers/test-1.expected-group
2018-01-24	2018-01-24	Michael Vogt	test/test-sysusers/test-3.expected-group
2018-01-24	2018-01-24	Michael Vogt	test/test-sysusers/test-4.expected-group
2018-01-24	2018-05-22	Lennart Poettering	src/core/load-fragment.h
2018-01-25	2018-01-25	Michael Vogt	test/test-sysusers/unhappy-1.expected-err
2018-01-25	2018-01-25	Michael Vogt	test/test-sysusers/unhappy-2.expected-err
2018-01-26	2018-01-24	Michael Vogt	test/test-sysusers/test-3.input
2018-01-27	2018-01-11	Marek Čermák	travis-ci/Dockerfile
2018-01-27	2018-01-24	Michael Vogt	test/test-sysusers/test-1.input
2018-01-28	2017-04-10	Zbigniew Jędrzejewski-Szmek	src/test/generate-sym-test.py
2018-01-28	2017-04-12	Zbigniew Jędrzejewski-Szmek	src/boot/efi/meson.build
2018-01-28	2018-02-01	Michael Vogt	test/test-sysusers/test-4.input
2018-01-29	2017-12-20	Lennart Poettering	man/sd_bus_is_open.xml
2018-01-29	2017-12-23	Yu Watanabe	src/shared/ip-protocol-to-name.awk
2018-01-29	2020-09-16	Yu Watanabe	src/test/test-execute.c
2018-01-30	2017-10-28	Yu Watanabe	test/test-execute/exec-readonlypaths-with-bindpaths.service
2018-01-30	2018-02-01	Michael Vogt	test/test-sysusers/unhappy-1.input
2018-02-01	2018-01-11	Marek Čermák	travis-ci/scripts/build-docker-image.sh
2018-02-01	2018-02-01	Michael Vogt	test/test-sysusers/test-5.expected-group
2018-02-01	2018-02-01	Michael Vogt	test/test-sysusers/test-5.input
2018-02-01	2018-02-01	Michael Vogt	test/test-sysusers/test-6.input
2018-02-02	2017-11-22	Susant Sahani	src/network/netdev/vxcan.c
2018-02-02	2018-01-11	Marek Čermák	tools/coverity.sh
2018-02-02	2018-02-02	Zbigniew Jędrzejewski-Szmek	test/test-sysusers/inline.expected-group
2018-02-02	2018-02-02	Zbigniew Jędrzejewski-Szmek	test/test-sysusers/inline.expected-passwd
2018-02-04	2014-11-05	Ronny Chevalier	test/test-path/path-mycustomunit.service
2018-02-04	2017-02-26	Zbigniew Jędrzejewski-Szmek	src/shared/journal-util.h
2018-02-05	2017-04-05	Zbigniew Jędrzejewski-Szmek	sysctl.d/meson.build
2018-02-05	2017-06-25	Zbigniew Jędrzejewski-Szmek	src/test/test-random-util.c
2018-02-05	2017-10-04	Dmitry Rozhkov	man/systemd.dnssd.xml
2018-02-05	2017-12-20	Lennart Poettering	man/sd_bus_set_connected_signal.xml
2018-02-05	2017-12-27	Lennart Poettering	src/test/test-fs-util.c
2018-02-05	2020-10-07	Yu Watanabe	src/libsystemd/sd-netlink/netlink-util.c
2018-02-07	2017-02-10	Florian Klink	src/network/networkd-ipv6-proxy-ndp.h
2018-02-07	2017-12-20	Lennart Poettering	man/sd_bus_set_sender.xml
2018-02-09	2016-12-13	Evgeny Vereshchagin	test/TEST-14-MACHINE-ID/test.sh
2018-02-10	2018-03-25	Yu Watanabe	test/test-execute/exec-dynamicuser-statedir-migrate-step1.service
2018-02-11	2018-01-17	Lennart Poettering	src/basic/procfs-util.c
2018-02-12	2015-06-10	pan93412	po/zh_TW.po
2018-02-12	2017-10-23	Dmitry Rozhkov	src/resolve/resolved-dnssd-bus.c
2018-02-12	2020-07-20	Yu Watanabe	src/basic/siphash24.h
2018-02-14	2017-11-16	Lennart Poettering	test/units/testsuite-18.sh
2018-02-16	2018-07-25	Filipe Brandenburger	src/test/test-socket-util.c
2018-02-19	2013-11-13	Lennart Poettering	man/bootctl.xml
2018-02-19	2018-02-19	Zbigniew Jędrzejewski-Szmek	zanata.xml
2018-02-20	2018-02-20	Yu Watanabe	test/test-execute/exec-temporaryfilesystem-usr.service
2018-02-23	2017-01-22	Zbigniew Jędrzejewski-Szmek	src/shared/exec-util.h
2018-02-23	2017-12-14	Daniel Black	test/testsuite-16.units/extend-timeout.sh
2018-02-24	2017-10-08	Zbigniew Jędrzejewski-Szmek	src/shared/module-util.h
2018-02-25	2016-12-13	Lennart Poettering	src/volatile-root/volatile-root.c
2018-02-25	2017-10-02	Zbigniew Jędrzejewski-Szmek	hwdb.d/usb.ids
2018-02-26	2018-02-26	Lennart Poettering	coccinelle/close-above-stdio.cocci
2018-02-27	2018-02-27	Lennart Poettering	coccinelle/malloc_multiply.cocci
2018-02-27	2018-02-27	Lennart Poettering	coccinelle/reallocarray.cocci
2018-02-28	2017-11-23	Zbigniew Jędrzejewski-Szmek	units/user/systemd-tmpfiles-setup.service
2018-02-28	2019-07-28	Zbigniew Jędrzejewski-Szmek	src/shared/exit-status.c
2018-03-01	2017-11-30	Zbigniew Jędrzejewski-Szmek	man/systemd-makefs@.service.xml
2018-03-01	2018-03-01	Yu Watanabe	test/test-execute/exec-runtimedirectory-owner-nogroup.service
2018-03-01	2018-03-01	Yu Watanabe	test/test-sysusers/test-10.input
2018-03-01	2018-03-01	Yu Watanabe	test/test-sysusers/test-7.expected-group
2018-03-01	2018-03-01	Yu Watanabe	test/test-sysusers/test-7.input
2018-03-02	2018-03-02	Michael Vogt	test/test-sysusers/test-8.expected-group
2018-03-02	2018-03-02	Michael Vogt	test/test-sysusers/test-8.input
2018-03-02	2018-03-02	Michael Vogt	test/test-sysusers/test-9.expected-group
2018-03-02	2018-03-02	Michael Vogt	test/test-sysusers/test-9.input
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-ambientcapabilities-merge-nobody.service
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-ambientcapabilities-nobody.service
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-group-nobody.service
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-runtimedirectory-owner-nobody.service
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-systemcallfilter-system-user-nobody.service
2018-03-02	2018-03-02	Yu Watanabe	test/test-execute/exec-user-nobody.service
2018-03-02	2018-03-02	Zbigniew Jędrzejewski-Szmek	hwdb.d/.gitattributes
2018-03-02	2018-03-25	Zbigniew Jędrzejewski-Szmek	test/test-execute/exec-dynamicuser-statedir-migrate-step2.service
2018-03-04	2018-02-20	Yu Watanabe	test/test-execute/exec-temporaryfilesystem-options.service
2018-03-05	2018-03-05	Franck Bui	test/units/testsuite-22.01.sh
2018-03-07	2016-10-14	Evgeny Vereshchagin	test/TEST-13-NSPAWN-SMOKE/test.sh
2018-03-07	2017-12-07	Zbigniew Jędrzejewski-Szmek	units/user-.slice.d/10-defaults.conf
2018-03-07	2018-02-20	Yu Watanabe	test/test-execute/exec-temporaryfilesystem-ro.service
2018-03-08	2018-02-05	Zbigniew Jędrzejewski-Szmek	src/test/test-gcrypt-util.c
2018-03-09	2018-02-13	Lennart Poettering	man/sd_bus_get_n_queued_read.xml
2018-03-09	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/dev-mapper-fedora_krowka\x2dswap.swap
2018-03-09	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/empty.scope
2018-03-10	2018-01-20	Jonathan Rudenberg	src/fuzz/fuzz-dhcp-server.c
2018-03-12	2017-12-02	Lennart Poettering	docs/UIDS-GIDS.md
2018-03-13	2017-11-22	Susant Sahani	src/network/netdev/vxcan.h
2018-03-13	2017-11-23	Lennart Poettering	docs/TRANSIENT-SETTINGS.md
2018-03-13	2018-03-13	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6885
2018-03-13	2018-03-13	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6886
2018-03-14	2018-01-14	Jonathan Rudenberg	src/fuzz/fuzz-dns-packet.c
2018-03-14	2018-03-14	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6884
2018-03-14	2018-03-14	Zbigniew Jędrzejewski-Szmek	test/test-umount/example.swaps
2018-03-14	2018-03-14	Zbigniew Jędrzejewski-Szmek	test/test-umount/garbled.mountinfo
2018-03-14	2018-03-14	Zbigniew Jędrzejewski-Szmek	test/test-umount/rhbug-1554943.mountinfo
2018-03-15	2018-02-20	Yu Watanabe	test/test-execute/exec-temporaryfilesystem-rw.service
2018-03-15	2018-03-15	Franck Bui	test/test-sysusers/test-11.expected-group
2018-03-15	2018-03-15	Franck Bui	test/test-sysusers/test-11.initial-group
2018-03-15	2018-03-15	Franck Bui	test/test-sysusers/test-11.initial-passwd
2018-03-15	2018-03-15	Franck Bui	test/test-sysusers/test-11.input
2018-03-15	2018-03-15	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6892
2018-03-15	2018-03-15	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6917
2018-03-16	2017-09-26	Lennart Poettering	catalog/systemd.de.catalog.in
2018-03-16	2018-03-16	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6897
2018-03-16	2018-03-16	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6897-evverx
2018-03-16	2018-03-16	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6908
2018-03-16	2018-07-02	Zbigniew Jędrzejewski-Szmek	man/sd_bus_message_read_basic.xml
2018-03-17	2017-11-16	Lennart Poettering	src/nspawn/nspawn-def.h
2018-03-17	2018-02-27	Alex Gartrell	src/journal/test-journal-config.c
2018-03-17	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/syslog.socket
2018-03-18	2016-06-28	Andika Triwidada	po/id.po
2018-03-19	2018-03-19	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6977
2018-03-19	2018-03-19	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-7004
2018-03-19	2018-11-27	Yu Watanabe	src/basic/hash-funcs.h
2018-03-20	2018-03-20	Lennart Poettering	coccinelle/div-round-up.cocci
2018-03-21	2017-12-14	Daniel Black	test/testsuite-16.units/fail-stop.service
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-.service.d/10-override.conf
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-with-.service.d/20-override.conf
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-with-multiple-.service.d/20-override.conf
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-with-multiple-.service.d/30-override.conf
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-with-multiple-dashes.service
2018-03-21	2018-03-21	Lennart Poettering	test/units/unit-with-multiple-dashes.service.d/10-override.conf
2018-03-21	2018-03-21	Zbigniew Jędrzejewski-Szmek	man/journal-iterate-poll.c
2018-03-21	2018-03-21	Zbigniew Jędrzejewski-Szmek	man/journal-iterate-wait.c
2018-03-21	2020-08-24	Weblate	po/es.po
2018-03-22	2018-03-22	Lennart Poettering	coccinelle/take-ptr.cocci
2018-03-23	2016-10-21	Lennart Poettering	src/shared/seccomp-util.h
2018-03-23	2017-04-05	Zbigniew Jędrzejewski-Szmek	meson.build
2018-03-25	2017-09-28	Zbigniew Jędrzejewski-Szmek	test/test-execute/exec-dynamicuser-statedir.service
2018-03-25	2018-02-16	Michael Biebl	po/POTFILES.in
2018-03-27	2017-04-05	Zbigniew Jędrzejewski-Szmek	units/user/meson.build
2018-03-28	2017-12-14	Daniel Black	test/testsuite-16.units/success-all.service
2018-03-28	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/systemd-resolved.service
2018-03-28	2018-03-28	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/oss-fuzz-6977-unminimized
2018-03-29	2017-12-14	Lennart Poettering	coccinelle/memzero.cocci
2018-03-29	2018-03-11	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/directives.service
2018-03-30	2017-05-12	Patrik Flykt	src/libsystemd-network/radv-internal.h
2018-03-30	2018-12-17	Lennart Poettering	src/basic/fileio.h
2018-04-01	2017-12-20	Lennart Poettering	man/sd_bus_message_set_destination.xml
2018-04-01	2018-04-04	Filipe Brandenburger	tools/meson-build.sh
2018-04-03	2017-11-22	Dmitry Rozhkov	src/resolve/org.freedesktop.resolve1.policy
2018-04-05	2017-12-06	Lennart Poettering	mkosi.build
2018-04-05	2017-12-14	Daniel Black	test/testsuite-16.units/fail-start.service
2018-04-05	2017-12-14	Daniel Black	test/testsuite-16.units/success-runtime.service
2018-04-05	2018-02-27	Lennart Poettering	src/resolve/resolvconf-compat.c
2018-04-07	2015-10-26	Lennart Poettering	src/shared/mount-util.c
2018-04-09	2018-04-09	Stephen Hemminger	hwdb.d/20-vmbus-class.hwdb
2018-04-13	2019-12-29	Fran Dieguez	po/gl.po
2018-04-14	2017-12-14	Daniel Black	test/testsuite-16.units/fail-runtime.service
2018-04-14	2017-12-14	Daniel Black	test/testsuite-16.units/success-start.service
2018-04-14	2017-12-14	Daniel Black	test/testsuite-16.units/success-stop.service
2018-04-14	2018-01-14	Jonathan Rudenberg	src/fuzz/fuzz-main.c
2018-04-15	2017-12-09	Zbigniew Jędrzejewski-Szmek	units/user-runtime-dir@.service.in
2018-04-16	2018-04-16	Lennart Poettering	src/portable/profile/trusted/service.conf
2018-04-17	2018-02-27	Lennart Poettering	src/resolve/resolvectl.h
2018-04-17	2018-03-21	Peter A. Bigot	units/systemd-time-wait-sync.service.in
2018-04-18	2018-01-12	Lennart Poettering	src/test/test-watch-pid.c
2018-04-18	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/systemd-tmpfiles-clean.timer
2018-04-18	2018-04-18	Franck Bui	test/test-sysusers/test-12.expected-group
2018-04-18	2018-04-18	Franck Bui	test/test-sysusers/test-12.initial-group
2018-04-18	2018-04-18	Franck Bui	test/test-sysusers/test-12.initial-passwd
2018-04-18	2018-04-18	Franck Bui	test/test-sysusers/test-12.input
2018-04-18	2018-04-18	Lennart Poettering	coccinelle/empty-or-root.cocci
2018-04-19	2018-04-16	Lennart Poettering	src/portable/profile/default/service.conf
2018-04-19	2018-04-16	Lennart Poettering	src/portable/profile/nonetwork/service.conf
2018-04-19	2018-04-16	Lennart Poettering	src/portable/profile/strict/service.conf
2018-04-20	2017-12-20	Lennart Poettering	man/sd_bus_set_watch_bind.xml
2018-04-22	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/systemd-ask-password-console.path
2018-04-23	2018-04-13	Franck Bui	test/units/testsuite-22.04.sh
2018-04-23	2018-04-16	Lennart Poettering	src/portable/portabled-bus.c
2018-04-23	2018-04-16	Lennart Poettering	src/portable/portabled-operation.c
2018-04-23	2020-08-22	Lennart Poettering	src/shared/gpt.h
2018-04-24	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/proc-sys-fs-binfmt_misc.automount
2018-04-26	2017-11-23	Zbigniew Jędrzejewski-Szmek	presets/meson.build
2018-04-26	2018-04-16	Lennart Poettering	src/portable/portabled-image-bus.c
2018-04-27	2017-04-25	Susant Sahani	src/network/networkd-address-label.h
2018-04-27	2018-04-13	Franck Bui	test/units/testsuite-22.03.sh
2018-04-27	2018-04-25	Martin Wilck	test/sd-script.py
2018-04-27	2018-04-27	Yu Watanabe	test/test-execute/exec-restrictnamespaces-merge-all.service
2018-04-27	2018-04-27	Yu Watanabe	test/test-execute/exec-restrictnamespaces-merge-and.service
2018-04-27	2018-04-27	Yu Watanabe	test/test-execute/exec-restrictnamespaces-merge-or.service
2018-04-28	2017-11-23	Zbigniew Jędrzejewski-Szmek	units/user/systemd-tmpfiles-clean.service
2018-04-28	2018-01-01	Yu Watanabe	src/core/dbus-util.c
2018-04-29	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/var-lib-machines.mount
2018-04-30	2018-03-08	Mario Limonciello	units/systemd-suspend-then-hibernate.service.in
2018-04-30	2018-04-16	Lennart Poettering	src/portable/portable.h
2018-04-30	2018-04-30	Yu Watanabe	src/timesync/org.freedesktop.timesync1.conf
2018-05-01	2018-05-01	Yu Watanabe	test/test-execute/exec-privatedevices-disabled-by-prefix.service
2018-05-02	2018-02-21	Lennart Poettering	src/basic/raw-reboot.h
2018-05-03	2017-04-05	Zbigniew Jędrzejewski-Szmek	src/analyze/meson.build
2018-05-03	2018-04-16	Lennart Poettering	src/portable/org.freedesktop.portable1.conf
2018-05-03	2018-05-03	Yu Watanabe	test/fuzz/fuzz-unit-file/oss-fuzz-8064
2018-05-04	2017-04-05	Zbigniew Jędrzejewski-Szmek	tmpfiles.d/meson.build
2018-05-04	2018-03-21	Peter A. Bigot	man/systemd-time-wait-sync.service.xml
2018-05-05	2017-12-14	Lennart Poettering	coccinelle/const-strlen.disabled
2018-05-06	2020-10-13	Lennart Poettering	src/test/test-fd-util.c
2018-05-07	2018-05-07	Yu Watanabe	tools/meson-apply-m4.sh
2018-05-07	2020-10-20	Zbigniew Jędrzejewski-Szmek	src/test/test-ipcrm.c
2018-05-08	2018-04-16	Lennart Poettering	src/portable/portabled-image.c
2018-05-09	2016-12-16	Lennart Poettering	src/veritysetup/veritysetup.c
2018-05-09	2017-11-07	Shawn Landden	src/shared/tomoyo-util.h
2018-05-09	2018-03-09	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-unit-file/timers.target
2018-05-09	2018-03-25	Zbigniew Jędrzejewski-Szmek	test/test-execute/exec-specifier.service
2018-05-10	2017-04-25	Susant Sahani	src/network/networkd-address-label.c
2018-05-10	2018-04-09	Peter A. Bigot	src/time-wait-sync/time-wait-sync.c
2018-05-10	2018-04-16	Lennart Poettering	src/portable/portabled-image-bus.h
2018-05-10	2018-05-10	Zbigniew Jędrzejewski-Szmek	.github/ISSUE_TEMPLATE/Feature_request.md
2018-05-11	2018-03-08	Mario Limonciello	units/suspend-then-hibernate.target
2018-05-11	2018-03-11	Zbigniew Jędrzejewski-Szmek	man/loader.conf.xml
2018-05-11	2018-03-21	Zbigniew Jędrzejewski-Szmek	man/.dir-locals.el
2018-05-11	2018-03-25	Zbigniew Jędrzejewski-Szmek	test/test-execute/exec-specifier@.service
2018-05-12	2016-07-14	Lennart Poettering	man/nss-systemd.xml
2018-05-12	2018-10-05	Zbigniew Jędrzejewski-Szmek	src/systemd/meson.build
2018-05-13	2018-04-16	Lennart Poettering	src/portable/org.freedesktop.portable1.policy
2018-05-13	2020-08-29	Yuri Chornoivan	po/uk.po
2018-05-15	2016-01-26	Zbigniew Jędrzejewski-Szmek	man/sd-bus.xml
2018-05-15	2018-04-17	Lennart Poettering	man/systemd-portabled.service.xml
2018-05-16	2018-01-11	Marek Čermák	travis-ci/requirements.txt
2018-05-16	2018-05-16	Zbigniew Jędrzejewski-Szmek	src/fuzz/fuzz-journal-remote.options
2018-05-16	2018-05-16	Zbigniew Jędrzejewski-Szmek	test/fuzz/.gitattributes
2018-05-16	2018-05-16	Zbigniew Jędrzejewski-Szmek	test/fuzz/fuzz-journal-remote/sample.txt
2018-05-16	2018-10-09	Zbigniew Jędrzejewski-Szmek	test/README.testsuite
2018-05-16	2019-04-28	Frantisek Sumsal	coccinelle/mfree_return.cocci
